num_patch_id,num_page_id,number,xywh,page_url,page_id,book
126,25,NaN,"269,538,183,148",/home/space/sphaera/sphaera_012020_all/pages/1612_sacrobosco_sphera_1478/processed/25.jpg,1612_sacrobosco_sphera_1478_p26.jpg,1612_sacrobosco_sphera_1478
127,25,NaN,"575,755,163,163",/home/space/sphaera/sphaera_012020_all/pages/1612_sacrobosco_sphera_1478/processed/25.jpg,1612_sacrobosco_sphera_1478_p26.jpg,1612_sacrobosco_sphera_1478
128,25,NaN,"856,410,214,39",/home/space/sphaera/sphaera_012020_all/pages/1612_sacrobosco_sphera_1478/processed/25.jpg,1612_sacrobosco_sphera_1478_p26.jpg,1612_sacrobosco_sphera_1478
129,25,NaN,"370,1177,193,98",/home/space/sphaera/sphaera_012020_all/pages/1612_sacrobosco_sphera_1478/processed/25.jpg,1612_sacrobosco_sphera_1478_p26.jpg,1612_sacrobosco_sphera_1478
130,26,NaN,"771,647,144,68",/home/space/sphaera/sphaera_012020_all/pages/1612_sacrobosco_sphera_1478/processed/13.jpg,1612_sacrobosco_sphera_1478_p14.jpg,1612_sacrobosco_sphera_1478
131,26,NaN,"339,596,198,68",/home/space/sphaera/sphaera_012020_all/pages/1612_sacrobosco_sphera_1478/processed/13.jpg,1612_sacrobosco_sphera_1478_p14.jpg,1612_sacrobosco_sphera_1478
132,26,NaN,"317,1276,248,200",/home/space/sphaera/sphaera_012020_all/pages/1612_sacrobosco_sphera_1478/processed/13.jpg,1612_sacrobosco_sphera_1478_p14.jpg,1612_sacrobosco_sphera_1478
133,26,NaN,"616,580,151,89",/home/space/sphaera/sphaera_012020_all/pages/1612_sacrobosco_sphera_1478/processed/13.jpg,1612_sacrobosco_sphera_1478_p14.jpg,1612_sacrobosco_sphera_1478
134,26,NaN,"518,1084,209,134",/home/space/sphaera/sphaera_012020_all/pages/1612_sacrobosco_sphera_1478/processed/13.jpg,1612_sacrobosco_sphera_1478_p14.jpg,1612_sacrobosco_sphera_1478
135,27,NaN,"840,1090,150,158",/home/space/sphaera/sphaera_012020_all/pages/1612_sacrobosco_sphera_1478/processed/21.jpg,1612_sacrobosco_sphera_1478_p22.jpg,1612_sacrobosco_sphera_1478
136,27,NaN,"457,815,164,41",/home/space/sphaera/sphaera_012020_all/pages/1612_sacrobosco_sphera_1478/processed/21.jpg,1612_sacrobosco_sphera_1478_p22.jpg,1612_sacrobosco_sphera_1478
137,27,NaN,"741,1152,173,120",/home/space/sphaera/sphaera_012020_all/pages/1612_sacrobosco_sphera_1478/processed/21.jpg,1612_sacrobosco_sphera_1478_p22.jpg,1612_sacrobosco_sphera_1478
138,27,NaN,"486,1175,258,134",/home/space/sphaera/sphaera_012020_all/pages/1612_sacrobosco_sphera_1478/processed/21.jpg,1612_sacrobosco_sphera_1478_p22.jpg,1612_sacrobosco_sphera_1478
139,27,NaN,"539,677,155,141",/home/space/sphaera/sphaera_012020_all/pages/1612_sacrobosco_sphera_1478/processed/21.jpg,1612_sacrobosco_sphera_1478_p22.jpg,1612_sacrobosco_sphera_1478
140,28,NaN,"478,435,174,135",/home/space/sphaera/sphaera_012020_all/pages/1612_sacrobosco_sphera_1478/processed/16.jpg,1612_sacrobosco_sphera_1478_p17.jpg,1612_sacrobosco_sphera_1478
141,28,NaN,"692,1101,205,196",/home/space/sphaera/sphaera_012020_all/pages/1612_sacrobosco_sphera_1478/processed/16.jpg,1612_sacrobosco_sphera_1478_p17.jpg,1612_sacrobosco_sphera_1478
142,28,NaN,"593,736,231,206",/home/space/sphaera/sphaera_012020_all/pages/1612_sacrobosco_sphera_1478/processed/16.jpg,1612_sacrobosco_sphera_1478_p17.jpg,1612_sacrobosco_sphera_1478
143,28,NaN,"450,795,185,119",/home/space/sphaera/sphaera_012020_all/pages/1612_sacrobosco_sphera_1478/processed/16.jpg,1612_sacrobosco_sphera_1478_p17.jpg,1612_sacrobosco_sphera_1478
144,28,NaN,"373,1210,189,86",/home/space/sphaera/sphaera_012020_all/pages/1612_sacrobosco_sphera_1478/processed/16.jpg,1612_sacrobosco_sphera_1478_p17.jpg,1612_sacrobosco_sphera_1478
145,29,NaN,"803,737,241,82",/home/space/sphaera/sphaera_012020_all/pages/1612_sacrobosco_sphera_1478/processed/19.jpg,1612_sacrobosco_sphera_1478_p20.jpg,1612_sacrobosco_sphera_1478
146,29,NaN,"651,521,265,50",/home/space/sphaera/sphaera_012020_all/pages/1612_sacrobosco_sphera_1478/processed/19.jpg,1612_sacrobosco_sphera_1478_p20.jpg,1612_sacrobosco_sphera_1478
147,29,NaN,"800,820,150,38",/home/space/sphaera/sphaera_012020_all/pages/1612_sacrobosco_sphera_1478/processed/19.jpg,1612_sacrobosco_sphera_1478_p20.jpg,1612_sacrobosco_sphera_1478
148,29,NaN,"893,564,155,140",/home/space/sphaera/sphaera_012020_all/pages/1612_sacrobosco_sphera_1478/processed/19.jpg,1612_sacrobosco_sphera_1478_p20.jpg,1612_sacrobosco_sphera_1478
149,29,NaN,"599,611,217,207",/home/space/sphaera/sphaera_012020_all/pages/1612_sacrobosco_sphera_1478/processed/19.jpg,1612_sacrobosco_sphera_1478_p20.jpg,1612_sacrobosco_sphera_1478
150,30,NaN,"603,940,208,336",/home/space/sphaera/sphaera_012020_all/pages/1613_Sacro_sphaera_1480/processed/18.jpg,1613_Sacro_sphaera_1480_p19.jpg,1613_Sacro_sphaera_1480
151,30,NaN,"1125,1666,238,307",/home/space/sphaera/sphaera_012020_all/pages/1613_Sacro_sphaera_1480/processed/18.jpg,1613_Sacro_sphaera_1480_p19.jpg,1613_Sacro_sphaera_1480
152,30,NaN,"972,707,393,141",/home/space/sphaera/sphaera_012020_all/pages/1613_Sacro_sphaera_1480/processed/18.jpg,1613_Sacro_sphaera_1480_p19.jpg,1613_Sacro_sphaera_1480
153,30,NaN,"804,1673,255,263",/home/space/sphaera/sphaera_012020_all/pages/1613_Sacro_sphaera_1480/processed/18.jpg,1613_Sacro_sphaera_1480_p19.jpg,1613_Sacro_sphaera_1480
154,30,NaN,"1017,937,302,219",/home/space/sphaera/sphaera_012020_all/pages/1613_Sacro_sphaera_1480/processed/18.jpg,1613_Sacro_sphaera_1480_p19.jpg,1613_Sacro_sphaera_1480
155,31,NaN,"697,1004,267,311",/home/space/sphaera/sphaera_012020_all/pages/1613_Sacro_sphaera_1480/processed/19.jpg,1613_Sacro_sphaera_1480_p20.jpg,1613_Sacro_sphaera_1480
156,31,NaN,"1180,1448,293,156",/home/space/sphaera/sphaera_012020_all/pages/1613_Sacro_sphaera_1480/processed/19.jpg,1613_Sacro_sphaera_1480_p20.jpg,1613_Sacro_sphaera_1480
157,31,NaN,"1365,1869,403,83",/home/space/sphaera/sphaera_012020_all/pages/1613_Sacro_sphaera_1480/processed/19.jpg,1613_Sacro_sphaera_1480_p20.jpg,1613_Sacro_sphaera_1480
158,31,NaN,"638,1619,406,321",/home/space/sphaera/sphaera_012020_all/pages/1613_Sacro_sphaera_1480/processed/19.jpg,1613_Sacro_sphaera_1480_p20.jpg,1613_Sacro_sphaera_1480
159,31,NaN,"839,1863,255,311",/home/space/sphaera/sphaera_012020_all/pages/1613_Sacro_sphaera_1480/processed/19.jpg,1613_Sacro_sphaera_1480_p20.jpg,1613_Sacro_sphaera_1480
160,32,NaN,"1391,1275,365,173",/home/space/sphaera/sphaera_012020_all/pages/1613_Sacro_sphaera_1480/processed/48.jpg,1613_Sacro_sphaera_1480_p49.jpg,1613_Sacro_sphaera_1480
161,32,NaN,"641,1904,401,274",/home/space/sphaera/sphaera_012020_all/pages/1613_Sacro_sphaera_1480/processed/48.jpg,1613_Sacro_sphaera_1480_p49.jpg,1613_Sacro_sphaera_1480
162,32,NaN,"869,827,304,273",/home/space/sphaera/sphaera_012020_all/pages/1613_Sacro_sphaera_1480/processed/48.jpg,1613_Sacro_sphaera_1480_p49.jpg,1613_Sacro_sphaera_1480
163,32,NaN,"1048,832,281,70",/home/space/sphaera/sphaera_012020_all/pages/1613_Sacro_sphaera_1480/processed/48.jpg,1613_Sacro_sphaera_1480_p49.jpg,1613_Sacro_sphaera_1480
164,32,NaN,"542,1766,251,299",/home/space/sphaera/sphaera_012020_all/pages/1613_Sacro_sphaera_1480/processed/48.jpg,1613_Sacro_sphaera_1480_p49.jpg,1613_Sacro_sphaera_1480
165,33,NaN,"929,1236,338,285",/home/space/sphaera/sphaera_012020_all/pages/1613_Sacro_sphaera_1480/processed/15.jpg,1613_Sacro_sphaera_1480_p16.jpg,1613_Sacro_sphaera_1480
166,33,NaN,"1268,877,359,312",/home/space/sphaera/sphaera_012020_all/pages/1613_Sacro_sphaera_1480/processed/15.jpg,1613_Sacro_sphaera_1480_p16.jpg,1613_Sacro_sphaera_1480
167,33,NaN,"736,1657,306,221",/home/space/sphaera/sphaera_012020_all/pages/1613_Sacro_sphaera_1480/processed/15.jpg,1613_Sacro_sphaera_1480_p16.jpg,1613_Sacro_sphaera_1480
168,33,NaN,"1048,844,235,120",/home/space/sphaera/sphaera_012020_all/pages/1613_Sacro_sphaera_1480/processed/15.jpg,1613_Sacro_sphaera_1480_p16.jpg,1613_Sacro_sphaera_1480
169,33,NaN,"1284,1239,318,151",/home/space/sphaera/sphaera_012020_all/pages/1613_Sacro_sphaera_1480/processed/15.jpg,1613_Sacro_sphaera_1480_p16.jpg,1613_Sacro_sphaera_1480
170,34,NaN,"1133,1660,410,106",/home/space/sphaera/sphaera_012020_all/pages/1613_Sacro_sphaera_1480/processed/49.jpg,1613_Sacro_sphaera_1480_p50.jpg,1613_Sacro_sphaera_1480
171,34,NaN,"919,1278,299,165",/home/space/sphaera/sphaera_012020_all/pages/1613_Sacro_sphaera_1480/processed/49.jpg,1613_Sacro_sphaera_1480_p50.jpg,1613_Sacro_sphaera_1480
172,34,NaN,"842,1073,289,61",/home/space/sphaera/sphaera_012020_all/pages/1613_Sacro_sphaera_1480/processed/49.jpg,1613_Sacro_sphaera_1480_p50.jpg,1613_Sacro_sphaera_1480
173,34,NaN,"1019,1927,270,318",/home/space/sphaera/sphaera_012020_all/pages/1613_Sacro_sphaera_1480/processed/49.jpg,1613_Sacro_sphaera_1480_p50.jpg,1613_Sacro_sphaera_1480
174,34,NaN,"1122,1006,404,263",/home/space/sphaera/sphaera_012020_all/pages/1613_Sacro_sphaera_1480/processed/49.jpg,1613_Sacro_sphaera_1480_p50.jpg,1613_Sacro_sphaera_1480
175,35,NaN,"466,1128,242,214",/home/space/sphaera/sphaera_012020_all/pages/1613_Sacro_sphaera_1480/processed/43.jpg,1613_Sacro_sphaera_1480_p44.jpg,1613_Sacro_sphaera_1480
176,35,NaN,"763,1926,403,304",/home/space/sphaera/sphaera_012020_all/pages/1613_Sacro_sphaera_1480/processed/43.jpg,1613_Sacro_sphaera_1480_p44.jpg,1613_Sacro_sphaera_1480
177,35,NaN,"855,953,225,136",/home/space/sphaera/sphaera_012020_all/pages/1613_Sacro_sphaera_1480/processed/43.jpg,1613_Sacro_sphaera_1480_p44.jpg,1613_Sacro_sphaera_1480
178,35,NaN,"1188,589,240,219",/home/space/sphaera/sphaera_012020_all/pages/1613_Sacro_sphaera_1480/processed/43.jpg,1613_Sacro_sphaera_1480_p44.jpg,1613_Sacro_sphaera_1480
179,35,NaN,"1113,1205,316,124",/home/space/sphaera/sphaera_012020_all/pages/1613_Sacro_sphaera_1480/processed/43.jpg,1613_Sacro_sphaera_1480_p44.jpg,1613_Sacro_sphaera_1480
180,36,NaN,"1016,1027,241,321",/home/space/sphaera/sphaera_012020_all/pages/1613_Sacro_sphaera_1480/processed/32.jpg,1613_Sacro_sphaera_1480_p33.jpg,1613_Sacro_sphaera_1480
181,36,NaN,"1010,880,245,258",/home/space/sphaera/sphaera_012020_all/pages/1613_Sacro_sphaera_1480/processed/32.jpg,1613_Sacro_sphaera_1480_p33.jpg,1613_Sacro_sphaera_1480
182,36,NaN,"1020,980,386,110",/home/space/sphaera/sphaera_012020_all/pages/1613_Sacro_sphaera_1480/processed/32.jpg,1613_Sacro_sphaera_1480_p33.jpg,1613_Sacro_sphaera_1480
183,36,NaN,"651,1588,278,326",/home/space/sphaera/sphaera_012020_all/pages/1613_Sacro_sphaera_1480/processed/32.jpg,1613_Sacro_sphaera_1480_p33.jpg,1613_Sacro_sphaera_1480
184,36,NaN,"1152,1342,398,116",/home/space/sphaera/sphaera_012020_all/pages/1613_Sacro_sphaera_1480/processed/32.jpg,1613_Sacro_sphaera_1480_p33.jpg,1613_Sacro_sphaera_1480
185,37,NaN,"1347,843,348,218",/home/space/sphaera/sphaera_012020_all/pages/1613_Sacro_sphaera_1480/processed/44.jpg,1613_Sacro_sphaera_1480_p45.jpg,1613_Sacro_sphaera_1480
186,37,NaN,"985,1469,328,323",/home/space/sphaera/sphaera_012020_all/pages/1613_Sacro_sphaera_1480/processed/44.jpg,1613_Sacro_sphaera_1480_p45.jpg,1613_Sacro_sphaera_1480
187,37,NaN,"476,1274,254,92",/home/space/sphaera/sphaera_012020_all/pages/1613_Sacro_sphaera_1480/processed/44.jpg,1613_Sacro_sphaera_1480_p45.jpg,1613_Sacro_sphaera_1480
188,37,NaN,"536,994,363,145",/home/space/sphaera/sphaera_012020_all/pages/1613_Sacro_sphaera_1480/processed/44.jpg,1613_Sacro_sphaera_1480_p45.jpg,1613_Sacro_sphaera_1480
189,37,NaN,"563,1109,379,273",/home/space/sphaera/sphaera_012020_all/pages/1613_Sacro_sphaera_1480/processed/44.jpg,1613_Sacro_sphaera_1480_p45.jpg,1613_Sacro_sphaera_1480
190,38,NaN,"850,1455,277,142",/home/space/sphaera/sphaera_012020_all/pages/1613_Sacro_sphaera_1480/processed/24.jpg,1613_Sacro_sphaera_1480_p25.jpg,1613_Sacro_sphaera_1480
191,38,NaN,"743,1320,294,88",/home/space/sphaera/sphaera_012020_all/pages/1613_Sacro_sphaera_1480/processed/24.jpg,1613_Sacro_sphaera_1480_p25.jpg,1613_Sacro_sphaera_1480
192,38,NaN,"760,1831,385,66",/home/space/sphaera/sphaera_012020_all/pages/1613_Sacro_sphaera_1480/processed/24.jpg,1613_Sacro_sphaera_1480_p25.jpg,1613_Sacro_sphaera_1480
193,38,NaN,"1015,762,340,146",/home/space/sphaera/sphaera_012020_all/pages/1613_Sacro_sphaera_1480/processed/24.jpg,1613_Sacro_sphaera_1480_p25.jpg,1613_Sacro_sphaera_1480
194,38,NaN,"1135,1265,364,76",/home/space/sphaera/sphaera_012020_all/pages/1613_Sacro_sphaera_1480/processed/24.jpg,1613_Sacro_sphaera_1480_p25.jpg,1613_Sacro_sphaera_1480
195,39,NaN,"1320,1035,363,144",/home/space/sphaera/sphaera_012020_all/pages/1613_Sacro_sphaera_1480/processed/27.jpg,1613_Sacro_sphaera_1480_p28.jpg,1613_Sacro_sphaera_1480
196,39,NaN,"1025,650,383,84",/home/space/sphaera/sphaera_012020_all/pages/1613_Sacro_sphaera_1480/processed/27.jpg,1613_Sacro_sphaera_1480_p28.jpg,1613_Sacro_sphaera_1480
197,39,NaN,"1229,1353,398,151",/home/space/sphaera/sphaera_012020_all/pages/1613_Sacro_sphaera_1480/processed/27.jpg,1613_Sacro_sphaera_1480_p28.jpg,1613_Sacro_sphaera_1480
198,39,NaN,"1249,1462,251,60",/home/space/sphaera/sphaera_012020_all/pages/1613_Sacro_sphaera_1480/processed/27.jpg,1613_Sacro_sphaera_1480_p28.jpg,1613_Sacro_sphaera_1480
199,39,NaN,"789,802,262,101",/home/space/sphaera/sphaera_012020_all/pages/1613_Sacro_sphaera_1480/processed/27.jpg,1613_Sacro_sphaera_1480_p28.jpg,1613_Sacro_sphaera_1480
200,40,NaN,"1199,1608,417,87",/home/space/sphaera/sphaera_012020_all/pages/1616_sacrobosco_sphaera_1487/processed/44.jpg,1616_sacrobosco_sphaera_1487_p45.jpg,1616_sacrobosco_sphaera_1487
201,40,NaN,"557,1840,360,392",/home/space/sphaera/sphaera_012020_all/pages/1616_sacrobosco_sphaera_1487/processed/44.jpg,1616_sacrobosco_sphaera_1487_p45.jpg,1616_sacrobosco_sphaera_1487
202,40,NaN,"504,1117,422,76",/home/space/sphaera/sphaera_012020_all/pages/1616_sacrobosco_sphaera_1487/processed/44.jpg,1616_sacrobosco_sphaera_1487_p45.jpg,1616_sacrobosco_sphaera_1487
203,40,NaN,"496,2130,246,165",/home/space/sphaera/sphaera_012020_all/pages/1616_sacrobosco_sphaera_1487/processed/44.jpg,1616_sacrobosco_sphaera_1487_p45.jpg,1616_sacrobosco_sphaera_1487
204,40,NaN,"973,1493,244,234",/home/space/sphaera/sphaera_012020_all/pages/1616_sacrobosco_sphaera_1487/processed/44.jpg,1616_sacrobosco_sphaera_1487_p45.jpg,1616_sacrobosco_sphaera_1487
205,41,NaN,"496,879,267,282",/home/space/sphaera/sphaera_012020_all/pages/1616_sacrobosco_sphaera_1487/processed/50.jpg,1616_sacrobosco_sphaera_1487_p51.jpg,1616_sacrobosco_sphaera_1487
206,41,NaN,"1038,2382,401,199",/home/space/sphaera/sphaera_012020_all/pages/1616_sacrobosco_sphaera_1487/processed/50.jpg,1616_sacrobosco_sphaera_1487_p51.jpg,1616_sacrobosco_sphaera_1487
207,41,NaN,"1069,1846,418,159",/home/space/sphaera/sphaera_012020_all/pages/1616_sacrobosco_sphaera_1487/processed/50.jpg,1616_sacrobosco_sphaera_1487_p51.jpg,1616_sacrobosco_sphaera_1487
208,41,NaN,"1438,814,314,215",/home/space/sphaera/sphaera_012020_all/pages/1616_sacrobosco_sphaera_1487/processed/50.jpg,1616_sacrobosco_sphaera_1487_p51.jpg,1616_sacrobosco_sphaera_1487
209,41,NaN,"1107,1260,276,286",/home/space/sphaera/sphaera_012020_all/pages/1616_sacrobosco_sphaera_1487/processed/50.jpg,1616_sacrobosco_sphaera_1487_p51.jpg,1616_sacrobosco_sphaera_1487
210,42,NaN,"868,2254,368,83",/home/space/sphaera/sphaera_012020_all/pages/1616_sacrobosco_sphaera_1487/processed/31.jpg,1616_sacrobosco_sphaera_1487_p32.jpg,1616_sacrobosco_sphaera_1487
211,42,NaN,"639,2158,218,155",/home/space/sphaera/sphaera_012020_all/pages/1616_sacrobosco_sphaera_1487/processed/31.jpg,1616_sacrobosco_sphaera_1487_p32.jpg,1616_sacrobosco_sphaera_1487
212,42,NaN,"1136,2298,292,191",/home/space/sphaera/sphaera_012020_all/pages/1616_sacrobosco_sphaera_1487/processed/31.jpg,1616_sacrobosco_sphaera_1487_p32.jpg,1616_sacrobosco_sphaera_1487
213,42,NaN,"1332,2072,290,91",/home/space/sphaera/sphaera_012020_all/pages/1616_sacrobosco_sphaera_1487/processed/31.jpg,1616_sacrobosco_sphaera_1487_p32.jpg,1616_sacrobosco_sphaera_1487
214,42,NaN,"525,1495,240,198",/home/space/sphaera/sphaera_012020_all/pages/1616_sacrobosco_sphaera_1487/processed/31.jpg,1616_sacrobosco_sphaera_1487_p32.jpg,1616_sacrobosco_sphaera_1487
215,43,NaN,"1433,1190,251,419",/home/space/sphaera/sphaera_012020_all/pages/1616_sacrobosco_sphaera_1487/processed/41.jpg,1616_sacrobosco_sphaera_1487_p42.jpg,1616_sacrobosco_sphaera_1487
216,43,NaN,"863,1987,345,118",/home/space/sphaera/sphaera_012020_all/pages/1616_sacrobosco_sphaera_1487/processed/41.jpg,1616_sacrobosco_sphaera_1487_p42.jpg,1616_sacrobosco_sphaera_1487
217,43,NaN,"1157,1761,248,141",/home/space/sphaera/sphaera_012020_all/pages/1616_sacrobosco_sphaera_1487/processed/41.jpg,1616_sacrobosco_sphaera_1487_p42.jpg,1616_sacrobosco_sphaera_1487
218,43,NaN,"628,1355,289,336",/home/space/sphaera/sphaera_012020_all/pages/1616_sacrobosco_sphaera_1487/processed/41.jpg,1616_sacrobosco_sphaera_1487_p42.jpg,1616_sacrobosco_sphaera_1487
219,43,NaN,"1197,2117,344,358",/home/space/sphaera/sphaera_012020_all/pages/1616_sacrobosco_sphaera_1487/processed/41.jpg,1616_sacrobosco_sphaera_1487_p42.jpg,1616_sacrobosco_sphaera_1487
220,44,NaN,"1171,2387,226,149",/home/space/sphaera/sphaera_012020_all/pages/1616_sacrobosco_sphaera_1487/processed/15.jpg,1616_sacrobosco_sphaera_1487_p16.jpg,1616_sacrobosco_sphaera_1487
221,44,NaN,"1003,2253,321,298",/home/space/sphaera/sphaera_012020_all/pages/1616_sacrobosco_sphaera_1487/processed/15.jpg,1616_sacrobosco_sphaera_1487_p16.jpg,1616_sacrobosco_sphaera_1487
222,44,NaN,"615,1577,260,420",/home/space/sphaera/sphaera_012020_all/pages/1616_sacrobosco_sphaera_1487/processed/15.jpg,1616_sacrobosco_sphaera_1487_p16.jpg,1616_sacrobosco_sphaera_1487
223,44,NaN,"1115,1182,343,410",/home/space/sphaera/sphaera_012020_all/pages/1616_sacrobosco_sphaera_1487/processed/15.jpg,1616_sacrobosco_sphaera_1487_p16.jpg,1616_sacrobosco_sphaera_1487
224,44,NaN,"1062,1824,218,233",/home/space/sphaera/sphaera_012020_all/pages/1616_sacrobosco_sphaera_1487/processed/15.jpg,1616_sacrobosco_sphaera_1487_p16.jpg,1616_sacrobosco_sphaera_1487
225,45,NaN,"1030,1268,233,297",/home/space/sphaera/sphaera_012020_all/pages/1616_sacrobosco_sphaera_1487/processed/48.jpg,1616_sacrobosco_sphaera_1487_p49.jpg,1616_sacrobosco_sphaera_1487
226,45,NaN,"675,2060,426,84",/home/space/sphaera/sphaera_012020_all/pages/1616_sacrobosco_sphaera_1487/processed/48.jpg,1616_sacrobosco_sphaera_1487_p49.jpg,1616_sacrobosco_sphaera_1487
227,45,NaN,"1283,1818,311,335",/home/space/sphaera/sphaera_012020_all/pages/1616_sacrobosco_sphaera_1487/processed/48.jpg,1616_sacrobosco_sphaera_1487_p49.jpg,1616_sacrobosco_sphaera_1487
228,45,NaN,"903,1122,314,245",/home/space/sphaera/sphaera_012020_all/pages/1616_sacrobosco_sphaera_1487/processed/48.jpg,1616_sacrobosco_sphaera_1487_p49.jpg,1616_sacrobosco_sphaera_1487
229,45,NaN,"629,1246,332,133",/home/space/sphaera/sphaera_012020_all/pages/1616_sacrobosco_sphaera_1487/processed/48.jpg,1616_sacrobosco_sphaera_1487_p49.jpg,1616_sacrobosco_sphaera_1487
230,46,NaN,"1248,1463,232,389",/home/space/sphaera/sphaera_012020_all/pages/1616_sacrobosco_sphaera_1487/processed/30.jpg,1616_sacrobosco_sphaera_1487_p31.jpg,1616_sacrobosco_sphaera_1487
231,46,NaN,"1059,904,359,188",/home/space/sphaera/sphaera_012020_all/pages/1616_sacrobosco_sphaera_1487/processed/30.jpg,1616_sacrobosco_sphaera_1487_p31.jpg,1616_sacrobosco_sphaera_1487
232,46,NaN,"876,2462,342,325",/home/space/sphaera/sphaera_012020_all/pages/1616_sacrobosco_sphaera_1487/processed/30.jpg,1616_sacrobosco_sphaera_1487_p31.jpg,1616_sacrobosco_sphaera_1487
233,46,NaN,"852,881,280,425",/home/space/sphaera/sphaera_012020_all/pages/1616_sacrobosco_sphaera_1487/processed/30.jpg,1616_sacrobosco_sphaera_1487_p31.jpg,1616_sacrobosco_sphaera_1487
234,46,NaN,"919,913,265,71",/home/space/sphaera/sphaera_012020_all/pages/1616_sacrobosco_sphaera_1487/processed/30.jpg,1616_sacrobosco_sphaera_1487_p31.jpg,1616_sacrobosco_sphaera_1487
235,47,NaN,"881,2464,323,306",/home/space/sphaera/sphaera_012020_all/pages/1616_sacrobosco_sphaera_1487/processed/23.jpg,1616_sacrobosco_sphaera_1487_p24.jpg,1616_sacrobosco_sphaera_1487
236,47,NaN,"529,1002,324,200",/home/space/sphaera/sphaera_012020_all/pages/1616_sacrobosco_sphaera_1487/processed/23.jpg,1616_sacrobosco_sphaera_1487_p24.jpg,1616_sacrobosco_sphaera_1487
237,47,NaN,"1173,1637,215,383",/home/space/sphaera/sphaera_012020_all/pages/1616_sacrobosco_sphaera_1487/processed/23.jpg,1616_sacrobosco_sphaera_1487_p24.jpg,1616_sacrobosco_sphaera_1487
238,47,NaN,"1146,1450,323,415",/home/space/sphaera/sphaera_012020_all/pages/1616_sacrobosco_sphaera_1487/processed/23.jpg,1616_sacrobosco_sphaera_1487_p24.jpg,1616_sacrobosco_sphaera_1487
239,47,NaN,"899,1584,248,419",/home/space/sphaera/sphaera_012020_all/pages/1616_sacrobosco_sphaera_1487/processed/23.jpg,1616_sacrobosco_sphaera_1487_p24.jpg,1616_sacrobosco_sphaera_1487
240,48,NaN,"428,825,411,342",/home/space/sphaera/sphaera_012020_all/pages/1616_sacrobosco_sphaera_1487/processed/52.jpg,1616_sacrobosco_sphaera_1487_p53.jpg,1616_sacrobosco_sphaera_1487
241,48,NaN,"955,1231,289,182",/home/space/sphaera/sphaera_012020_all/pages/1616_sacrobosco_sphaera_1487/processed/52.jpg,1616_sacrobosco_sphaera_1487_p53.jpg,1616_sacrobosco_sphaera_1487
242,48,NaN,"943,1311,311,195",/home/space/sphaera/sphaera_012020_all/pages/1616_sacrobosco_sphaera_1487/processed/52.jpg,1616_sacrobosco_sphaera_1487_p53.jpg,1616_sacrobosco_sphaera_1487
243,48,NaN,"1094,1180,393,154",/home/space/sphaera/sphaera_012020_all/pages/1616_sacrobosco_sphaera_1487/processed/52.jpg,1616_sacrobosco_sphaera_1487_p53.jpg,1616_sacrobosco_sphaera_1487
244,48,NaN,"1273,972,347,221",/home/space/sphaera/sphaera_012020_all/pages/1616_sacrobosco_sphaera_1487/processed/52.jpg,1616_sacrobosco_sphaera_1487_p53.jpg,1616_sacrobosco_sphaera_1487
245,49,NaN,"1315,2279,408,319",/home/space/sphaera/sphaera_012020_all/pages/1616_sacrobosco_sphaera_1487/processed/29.jpg,1616_sacrobosco_sphaera_1487_p30.jpg,1616_sacrobosco_sphaera_1487
246,49,NaN,"797,1706,236,226",/home/space/sphaera/sphaera_012020_all/pages/1616_sacrobosco_sphaera_1487/processed/29.jpg,1616_sacrobosco_sphaera_1487_p30.jpg,1616_sacrobosco_sphaera_1487
